clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual
FAKE_T2_1030_IWW_NEU_XX__AUDIO_1030_IWW_SAD_XX_wav2lip,track2,1,crema_1030,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_IWW_NEU_XX__AUDIO_1030_IWW_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_IWW_NEU_XX__AUDIO_1030_IWW_SAD_XX_wav2lip.pt,I wonder what this is about.,8,1,1,1,1,I wonder what this is about.,8,1,1,1,1
FAKE_T2_1030_MTI_ANG_XX__AUDIO_1030_MTI_DIS_XX_wav2lip,track2,1,crema_1030,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_MTI_ANG_XX__AUDIO_1030_MTI_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_MTI_ANG_XX__AUDIO_1030_MTI_DIS_XX_wav2lip.pt,Maybe tomorrow it will be cold.,8,1,1,1,1,Maybe tomorrow it will be cold.,8,1,1,1,1
FAKE_T2_1030_MTI_NEU_XX__AUDIO_1030_MTI_SAD_XX_wav2lip,track2,1,crema_1030,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_MTI_NEU_XX__AUDIO_1030_MTI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_MTI_NEU_XX__AUDIO_1030_MTI_SAD_XX_wav2lip.pt,Maybe tomorrow it will be cold.,8,1,1,1,1,Maybe tomorrow it will be cold.,8,1,1,1,1
FAKE_T2_1030_TAI_ANG_XX__AUDIO_1030_TAI_DIS_XX_wav2lip,track2,1,crema_1030,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_TAI_ANG_XX__AUDIO_1030_TAI_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_TAI_ANG_XX__AUDIO_1030_TAI_DIS_XX_wav2lip.pt,The airplane is almost full.,8,1,1,1,1,The airplane is almost full.,8,1,1,1,1
FAKE_T2_1030_TAI_DIS_XX__AUDIO_1030_TAI_FEA_XX_wav2lip,track2,1,crema_1030,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_TAI_DIS_XX__AUDIO_1030_TAI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_TAI_DIS_XX__AUDIO_1030_TAI_FEA_XX_wav2lip.pt,Their plane is almost full.,8,1,1,1,1,Their plane is almost full.,8,1,1,1,1
FAKE_T2_1030_TAI_SAD_XX__AUDIO_1030_TAI_ANG_XX_wav2lip,track2,1,crema_1030,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_TAI_SAD_XX__AUDIO_1030_TAI_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_TAI_SAD_XX__AUDIO_1030_TAI_ANG_XX_wav2lip.pt,The airplane is almost full.,8,1,1,1,1,The airplane is almost full.,8,1,1,1,1
FAKE_T2_1030_TIE_ANG_XX__AUDIO_1030_TIE_DIS_XX_wav2lip,track2,1,crema_1030,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_TIE_ANG_XX__AUDIO_1030_TIE_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_TIE_ANG_XX__AUDIO_1030_TIE_DIS_XX_wav2lip.pt,That is exactly what happened.,8,1,1,1,1,That is exactly what happened.,8,1,1,1,1
FAKE_T2_1030_TSI_FEA_XX__AUDIO_1030_TSI_HAP_XX_wav2lip,track2,1,crema_1030,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_TSI_FEA_XX__AUDIO_1030_TSI_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_TSI_FEA_XX__AUDIO_1030_TSI_HAP_XX_wav2lip.pt,The surface is slippery.,8,1,1,1,1,The surface is slippery.,8,1,1,1,1
FAKE_T2_1030_WSI_NEU_XX__AUDIO_1030_WSI_SAD_XX_wav2lip,track2,1,crema_1030,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_WSI_NEU_XX__AUDIO_1030_WSI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_WSI_NEU_XX__AUDIO_1030_WSI_SAD_XX_wav2lip.pt,We'll stop in a couple of minutes.,8,1,1,1,1,We'll stop in a couple of minutes.,8,1,1,1,1
FAKE_T2_1030_WSI_SAD_XX__AUDIO_1030_WSI_ANG_XX_wav2lip,track2,1,crema_1030,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1030_WSI_SAD_XX__AUDIO_1030_WSI_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1030_WSI_SAD_XX__AUDIO_1030_WSI_ANG_XX_wav2lip.pt,We'll stop in a couple of minutes.,8,1,1,1,1,We'll stop in a couple of minutes.,8,1,1,1,1
FAKE_T2_1031_DFA_ANG_XX__AUDIO_1031_DFA_DIS_XX_wav2lip,track2,1,crema_1031,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_DFA_ANG_XX__AUDIO_1031_DFA_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_DFA_ANG_XX__AUDIO_1031_DFA_DIS_XX_wav2lip.pt,Go forget the jacket!,8,1,1,1,1,Go forget the jacket!,8,1,1,1,1
FAKE_T2_1031_DFA_DIS_XX__AUDIO_1031_DFA_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_DFA_DIS_XX__AUDIO_1031_DFA_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_DFA_DIS_XX__AUDIO_1031_DFA_FEA_XX_wav2lip.pt,"Don't forget, Enjacket!",8,1,1,1,1,"Don't forget, Enjacket!",8,1,1,1,1
FAKE_T2_1031_IEO_DIS_HI__AUDIO_1031_IEO_FEA_HI_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IEO_DIS_HI__AUDIO_1031_IEO_FEA_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IEO_DIS_HI__AUDIO_1031_IEO_FEA_HI_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1031_IEO_FEA_LO__AUDIO_1031_IEO_HAP_LO_wav2lip,track2,1,crema_1031,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IEO_FEA_LO__AUDIO_1031_IEO_HAP_LO_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IEO_FEA_LO__AUDIO_1031_IEO_HAP_LO_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1031_IEO_NEU_XX__AUDIO_1031_IEO_SAD_HI_wav2lip,track2,1,crema_1031,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IEO_NEU_XX__AUDIO_1031_IEO_SAD_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IEO_NEU_XX__AUDIO_1031_IEO_SAD_HI_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1031_ITH_ANG_XX__AUDIO_1031_ITH_DIS_XX_wav2lip,track2,1,crema_1031,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_ITH_ANG_XX__AUDIO_1031_ITH_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_ITH_ANG_XX__AUDIO_1031_ITH_DIS_XX_wav2lip.pt,I think I have a doctor's appointment.,8,1,1,1,1,I think I have a doctor's appointment.,8,1,1,1,1
FAKE_T2_1031_ITH_HAP_XX__AUDIO_1031_ITH_NEU_XX_wav2lip,track2,1,crema_1031,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_ITH_HAP_XX__AUDIO_1031_ITH_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_ITH_HAP_XX__AUDIO_1031_ITH_NEU_XX_wav2lip.pt,I think I have a doctor's appointment.,8,1,1,1,1,I think I have a doctor's appointment.,8,1,1,1,1
FAKE_T2_1031_ITS_DIS_XX__AUDIO_1031_ITS_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_ITS_DIS_XX__AUDIO_1031_ITS_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_ITS_DIS_XX__AUDIO_1031_ITS_FEA_XX_wav2lip.pt,I think I've seen this before.,8,1,1,1,1,I think I've seen this before.,8,1,1,1,1
FAKE_T2_1031_ITS_FEA_XX__AUDIO_1031_ITS_HAP_XX_wav2lip,track2,1,crema_1031,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_ITS_FEA_XX__AUDIO_1031_ITS_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_ITS_FEA_XX__AUDIO_1031_ITS_HAP_XX_wav2lip.pt,I think I've seen this before,8,1,1,1,1,I think I've seen this before,8,1,1,1,1
FAKE_T2_1031_ITS_SAD_XX__AUDIO_1031_ITS_ANG_XX_wav2lip,track2,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_ITS_SAD_XX__AUDIO_1031_ITS_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_ITS_SAD_XX__AUDIO_1031_ITS_ANG_XX_wav2lip.pt,I think I've seen this before.,8,1,1,1,1,I think I've seen this before.,8,1,1,1,1
FAKE_T2_1031_IWL_DIS_XX__AUDIO_1031_IWL_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IWL_DIS_XX__AUDIO_1031_IWL_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IWL_DIS_XX__AUDIO_1031_IWL_FEA_XX_wav2lip.pt,I would like a new alarm clock.,8,1,1,1,1,I would like a new alarm clock.,8,1,1,1,1
FAKE_T2_1031_IWL_SAD_XX__AUDIO_1031_IWL_ANG_XX_wav2lip,track2,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IWL_SAD_XX__AUDIO_1031_IWL_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IWL_SAD_XX__AUDIO_1031_IWL_ANG_XX_wav2lip.pt,I would like a new alarm click.,8,1,1,1,1,I would like a new alarm click.,8,1,1,1,1
FAKE_T2_1031_IWW_ANG_XX__AUDIO_1031_IWW_DIS_XX_wav2lip,track2,1,crema_1031,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IWW_ANG_XX__AUDIO_1031_IWW_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IWW_ANG_XX__AUDIO_1031_IWW_DIS_XX_wav2lip.pt,I wonder what this is about.,8,1,1,1,1,I wonder what this is about.,8,1,1,1,1
FAKE_T2_1031_IWW_DIS_XX__AUDIO_1031_IWW_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IWW_DIS_XX__AUDIO_1031_IWW_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IWW_DIS_XX__AUDIO_1031_IWW_FEA_XX_wav2lip.pt,I wonder what this is about?,8,1,1,1,1,I wonder what this is about?,8,1,1,1,1
FAKE_T2_1031_IWW_FEA_XX__AUDIO_1031_IWW_HAP_XX_wav2lip,track2,1,crema_1031,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IWW_FEA_XX__AUDIO_1031_IWW_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IWW_FEA_XX__AUDIO_1031_IWW_HAP_XX_wav2lip.pt,I wonder what this is about?,8,1,1,1,1,I wonder what this is about?,8,1,1,1,1
FAKE_T2_1031_IWW_NEU_XX__AUDIO_1031_IWW_SAD_XX_wav2lip,track2,1,crema_1031,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_IWW_NEU_XX__AUDIO_1031_IWW_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_IWW_NEU_XX__AUDIO_1031_IWW_SAD_XX_wav2lip.pt,I wonder what this is about-,8,1,1,1,1,I wonder what this is about-,8,1,1,1,1
FAKE_T2_1031_MTI_DIS_XX__AUDIO_1031_MTI_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_MTI_DIS_XX__AUDIO_1031_MTI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_MTI_DIS_XX__AUDIO_1031_MTI_FEA_XX_wav2lip.pt,Maybe tomorrow it will be cold.,8,1,1,1,1,Maybe tomorrow it will be cold.,8,1,1,1,1
FAKE_T2_1031_MTI_NEU_XX__AUDIO_1031_MTI_SAD_XX_wav2lip,track2,1,crema_1031,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_MTI_NEU_XX__AUDIO_1031_MTI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_MTI_NEU_XX__AUDIO_1031_MTI_SAD_XX_wav2lip.pt,Maybe tomorrow it will be cold.,8,1,1,1,1,Maybe tomorrow it will be cold.,8,1,1,1,1
FAKE_T2_1031_MTI_SAD_XX__AUDIO_1031_MTI_ANG_XX_wav2lip,track2,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_MTI_SAD_XX__AUDIO_1031_MTI_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_MTI_SAD_XX__AUDIO_1031_MTI_ANG_XX_wav2lip.pt,Maybe tomorrow it will be cold.,8,1,1,1,1,Maybe tomorrow it will be cold.,8,1,1,1,1
FAKE_T2_1031_TAI_ANG_XX__AUDIO_1031_TAI_DIS_XX_wav2lip,track2,1,crema_1031,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_TAI_ANG_XX__AUDIO_1031_TAI_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_TAI_ANG_XX__AUDIO_1031_TAI_DIS_XX_wav2lip.pt,The airplane is almost full.,8,1,1,1,1,The airplane is almost full.,8,1,1,1,1
FAKE_T2_1031_TAI_DIS_XX__AUDIO_1031_TAI_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_TAI_DIS_XX__AUDIO_1031_TAI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_TAI_DIS_XX__AUDIO_1031_TAI_FEA_XX_wav2lip.pt,The airplane is almost full.,8,1,1,1,1,The airplane is almost full.,8,1,1,1,1
FAKE_T2_1031_TIE_DIS_XX__AUDIO_1031_TIE_FEA_XX_wav2lip,track2,1,crema_1031,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_TIE_DIS_XX__AUDIO_1031_TIE_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_TIE_DIS_XX__AUDIO_1031_TIE_FEA_XX_wav2lip.pt,That is exactly what happened.,8,1,1,1,1,That is exactly what happened.,8,1,1,1,1
FAKE_T2_1031_TIE_NEU_XX__AUDIO_1031_TIE_SAD_XX_wav2lip,track2,1,crema_1031,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_TIE_NEU_XX__AUDIO_1031_TIE_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_TIE_NEU_XX__AUDIO_1031_TIE_SAD_XX_wav2lip.pt,That is exactly what happened.,8,1,1,1,1,That is exactly what happened.,8,1,1,1,1
FAKE_T2_1031_TSI_SAD_XX__AUDIO_1031_TSI_ANG_XX_wav2lip,track2,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_TSI_SAD_XX__AUDIO_1031_TSI_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_TSI_SAD_XX__AUDIO_1031_TSI_ANG_XX_wav2lip.pt,The surface is slippery.,8,1,1,1,1,The surface is slippery.,8,1,1,1,1
FAKE_T2_1031_WSI_NEU_XX__AUDIO_1031_WSI_SAD_XX_wav2lip,track2,1,crema_1031,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1031_WSI_NEU_XX__AUDIO_1031_WSI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1031_WSI_NEU_XX__AUDIO_1031_WSI_SAD_XX_wav2lip.pt,We'll stop in a couple of minutes.,8,1,1,1,1,We'll stop in a couple of minutes.,8,1,1,1,1
FAKE_T2_1032_DFA_ANG_XX__AUDIO_1032_DFA_DIS_XX_wav2lip,track2,1,crema_1032,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_DFA_ANG_XX__AUDIO_1032_DFA_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_DFA_ANG_XX__AUDIO_1032_DFA_DIS_XX_wav2lip.pt,Don't forget and jock it!,8,1,1,1,1,Don't forget and jock it!,8,1,1,1,1
FAKE_T2_1032_DFA_FEA_XX__AUDIO_1032_DFA_HAP_XX_wav2lip,track2,1,crema_1032,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_DFA_FEA_XX__AUDIO_1032_DFA_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_DFA_FEA_XX__AUDIO_1032_DFA_HAP_XX_wav2lip.pt,Don't forget a jacket.,8,1,1,1,1,Don't forget a jacket.,8,1,1,1,1
FAKE_T2_1032_DFA_NEU_XX__AUDIO_1032_DFA_SAD_XX_wav2lip,track2,1,crema_1032,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_DFA_NEU_XX__AUDIO_1032_DFA_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_DFA_NEU_XX__AUDIO_1032_DFA_SAD_XX_wav2lip.pt,Don't forget to jack it!,8,1,1,1,1,Don't forget to jack it!,8,1,1,1,1
FAKE_T2_1032_DFA_SAD_XX__AUDIO_1032_DFA_ANG_XX_wav2lip,track2,1,crema_1032,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_DFA_SAD_XX__AUDIO_1032_DFA_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_DFA_SAD_XX__AUDIO_1032_DFA_ANG_XX_wav2lip.pt,Don't forget Unjocked.,8,1,1,1,1,Don't forget Unjocked.,8,1,1,1,1
FAKE_T2_1032_IEO_ANG_LO__AUDIO_1032_IEO_DIS_LO_wav2lip,track2,1,crema_1032,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IEO_ANG_LO__AUDIO_1032_IEO_DIS_LO_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IEO_ANG_LO__AUDIO_1032_IEO_DIS_LO_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1032_IEO_DIS_HI__AUDIO_1032_IEO_FEA_HI_wav2lip,track2,1,crema_1032,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IEO_DIS_HI__AUDIO_1032_IEO_FEA_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IEO_DIS_HI__AUDIO_1032_IEO_FEA_HI_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1032_IEO_DIS_MD__AUDIO_1032_IEO_FEA_MD_wav2lip,track2,1,crema_1032,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IEO_DIS_MD__AUDIO_1032_IEO_FEA_MD_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IEO_DIS_MD__AUDIO_1032_IEO_FEA_MD_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1032_IEO_HAP_HI__AUDIO_1032_IEO_NEU_XX_wav2lip,track2,1,crema_1032,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IEO_HAP_HI__AUDIO_1032_IEO_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IEO_HAP_HI__AUDIO_1032_IEO_NEU_XX_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1032_IEO_HAP_LO__AUDIO_1032_IEO_NEU_XX_wav2lip,track2,1,crema_1032,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IEO_HAP_LO__AUDIO_1032_IEO_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IEO_HAP_LO__AUDIO_1032_IEO_NEU_XX_wav2lip.pt,It's 11 o'clock.,8,1,1,1,1,It's 11 o'clock.,8,1,1,1,1
FAKE_T2_1032_IOM_ANG_XX__AUDIO_1032_IOM_DIS_XX_wav2lip,track2,1,crema_1032,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IOM_ANG_XX__AUDIO_1032_IOM_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IOM_ANG_XX__AUDIO_1032_IOM_DIS_XX_wav2lip.pt,I'm on my way to the meeting.,8,1,1,1,1,I'm on my way to the meeting.,8,1,1,1,1
FAKE_T2_1032_IOM_DIS_XX__AUDIO_1032_IOM_FEA_XX_wav2lip,track2,1,crema_1032,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IOM_DIS_XX__AUDIO_1032_IOM_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IOM_DIS_XX__AUDIO_1032_IOM_FEA_XX_wav2lip.pt,I'm on my way to the main.,8,1,1,1,1,I'm on my way to the main.,8,1,1,1,1
FAKE_T2_1032_IOM_HAP_XX__AUDIO_1032_IOM_NEU_XX_wav2lip,track2,1,crema_1032,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IOM_HAP_XX__AUDIO_1032_IOM_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IOM_HAP_XX__AUDIO_1032_IOM_NEU_XX_wav2lip.pt,I'm on my way to the meeting.,8,1,1,1,1,I'm on my way to the meeting.,8,1,1,1,1
FAKE_T2_1032_IWL_FEA_XX__AUDIO_1032_IWL_HAP_XX_wav2lip,track2,1,crema_1032,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IWL_FEA_XX__AUDIO_1032_IWL_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IWL_FEA_XX__AUDIO_1032_IWL_HAP_XX_wav2lip.pt,I would like a new alarm clock.,8,1,1,1,1,I would like a new alarm clock.,8,1,1,1,1
FAKE_T2_1032_IWL_SAD_XX__AUDIO_1032_IWL_ANG_XX_wav2lip,track2,1,crema_1032,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IWL_SAD_XX__AUDIO_1032_IWL_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IWL_SAD_XX__AUDIO_1032_IWL_ANG_XX_wav2lip.pt,I would like a new alarm clock.,8,1,1,1,1,I would like a new alarm clock.,8,1,1,1,1
FAKE_T2_1032_IWW_ANG_XX__AUDIO_1032_IWW_DIS_XX_wav2lip,track2,1,crema_1032,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IWW_ANG_XX__AUDIO_1032_IWW_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IWW_ANG_XX__AUDIO_1032_IWW_DIS_XX_wav2lip.pt,I wonder what this is about?,8,1,1,1,1,I wonder what this is about?,8,1,1,1,1
FAKE_T2_1032_IWW_NEU_XX__AUDIO_1032_IWW_SAD_XX_wav2lip,track2,1,crema_1032,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IWW_NEU_XX__AUDIO_1032_IWW_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IWW_NEU_XX__AUDIO_1032_IWW_SAD_XX_wav2lip.pt,I wonder what this is about.,8,1,1,1,1,I wonder what this is about.,8,1,1,1,1
FAKE_T2_1032_IWW_SAD_XX__AUDIO_1032_IWW_ANG_XX_wav2lip,track2,1,crema_1032,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_IWW_SAD_XX__AUDIO_1032_IWW_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_IWW_SAD_XX__AUDIO_1032_IWW_ANG_XX_wav2lip.pt,I wonder what this is about.,8,1,1,1,1,I wonder what this is about.,8,1,1,1,1
FAKE_T2_1032_MTI_ANG_XX__AUDIO_1032_MTI_DIS_XX_wav2lip,track2,1,crema_1032,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_MTI_ANG_XX__AUDIO_1032_MTI_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_MTI_ANG_XX__AUDIO_1032_MTI_DIS_XX_wav2lip.pt,Maybe tomorrow it will be cold.,8,1,1,1,1,Maybe tomorrow it will be cold.,8,1,1,1,1
FAKE_T2_1032_TAI_SAD_XX__AUDIO_1032_TAI_ANG_XX_wav2lip,track2,1,crema_1032,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_TAI_SAD_XX__AUDIO_1032_TAI_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_TAI_SAD_XX__AUDIO_1032_TAI_ANG_XX_wav2lip.pt,The airplane is almost full.,8,1,1,1,1,The airplane is almost full.,8,1,1,1,1
FAKE_T2_1032_TIE_NEU_XX__AUDIO_1032_TIE_SAD_XX_wav2lip,track2,1,crema_1032,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1032_TIE_NEU_XX__AUDIO_1032_TIE_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1032_TIE_NEU_XX__AUDIO_1032_TIE_SAD_XX_wav2lip.pt,That is exactly what happened.,8,1,1,1,1,That is exactly what happened.,8,1,1,1,1
